order_id,order_date,region,category,product_name,customer_segment,payment_mode,units_sold,unit_price,revenue,month,quarter
ORD10653,2025-10-21,East,Fashion,Backpack,Online,Net Banking,4.0,919.06,3676.24,2025-10,2025Q4
ORD10345,2025-12-30,South,Electronics,Usb-C Cable,Wholesale,Debit Card,12.0,2040.27,24483.24,2025-12,2025Q4
ORD11128,2025-12-20,West,Home & Kitchen,Electric Kettle,Retail,Debit Card,9.0,1988.66,17897.94,2025-12,2025Q4
ORD10542,2025-06-10,Central,Grocery,Basmati Rice 5Kg,Online,Net Banking,21.0,813.0,17073.0,2025-06,2025Q2
ORD10237,2025-04-12,South,Fashion,Denim Jeans,Retail,Upi,23.0,1127.61,25935.03,2025-04,2025Q2
ORD10205,2025-09-24,North,Fashion,Cotton T-Shirt,Retail,Cash,20.0,957.43,19148.6,2025-09,2025Q3
ORD10008,2025-02-23,Central,Home & Kitchen,Led Lamp,Online,Credit Card,26.0,1569.36,40803.36,2025-02,2025Q1
ORD10504,2025-11-17,South,Fashion,Running Shoes,Retail,Upi,6.0,1819.47,10916.82,2025-11,2025Q4
ORD10524,2025-11-01,North,Beauty,Face Wash,Wholesale,Upi,25.0,856.91,21422.75,2025-11,2025Q4
ORD10166,2025-04-13,West,Electronics,Smart Watch,Retail,Credit Card,3.0,3376.27,10128.81,2025-04,2025Q2
ORD10331,2025-04-22,South,Electronics,Bluetooth Speaker,Wholesale,Debit Card,39.0,2818.1,109905.9,2025-04,2025Q2
ORD10094,2025-07-24,East,Fashion,Running Shoes,Online,Upi,23.0,543.29,12495.67,2025-07,2025Q3
ORD11161,2025-06-15,North,Beauty,Hair Serum,Retail,Debit Card,16.0,1095.95,17535.2,2025-06,2025Q2
ORD10203,2025-04-27,Central,Home & Kitchen,Mixer Grinder,Retail,Net Banking,18.0,2169.19,39045.42,2025-04,2025Q2
ORD11038,2025-06-21,North,Beauty,Shampoo 340Ml,Retail,Net Banking,23.0,534.33,12289.59,2025-06,2025Q2
ORD10607,2025-01-22,North,Fashion,Backpack,Retail,Credit Card,13.0,460.91,5991.83,2025-01,2025Q1
ORD11052,2025-10-26,North,Beauty,Hair Serum,Wholesale,Credit Card,28.0,865.81,24242.68,2025-10,2025Q4
ORD10676,2025-05-12,West,Fashion,Denim Jeans,Retail,Credit Card,9.0,487.33,4385.97,2025-05,2025Q2
ORD10671,2025-01-28,South,Fashion,Cotton T-Shirt,Retail,Net Banking,19.0,445.77,8469.63,2025-01,2025Q1
ORD10602,2025-03-02,Central,Beauty,Sunscreen Spf50,Retail,Net Banking,38.0,375.43,14266.34,2025-03,2025Q1
ORD10640,2025-12-05,East,Beauty,Sunscreen Spf50,Wholesale,Credit Card,2.0,496.8,993.6,2025-12,2025Q4
ORD10824,2025-12-13,South,Fashion,Denim Jeans,Retail,Cash,9.0,1412.06,12708.54,2025-12,2025Q4
ORD10307,2025-05-01,North,Home & Kitchen,Storage Rack,Online,Debit Card,31.0,1194.57,37031.67,2025-05,2025Q2
ORD10376,2025-10-12,South,Electronics,Bluetooth Speaker,Online,Debit Card,13.0,837.49,10887.37,2025-10,2025Q4
ORD10846,2025-01-17,North,Fashion,Running Shoes,Retail,Cash,9.0,1785.38,16068.42,2025-01,2025Q1
ORD10274,2025-04-27,South,Home & Kitchen,Storage Rack,Retail,Cash,12.0,2911.14,34933.68,2025-04,2025Q2
ORD10909,2025-05-26,Central,Electronics,Wireless Earbuds,Retail,Credit Card,14.0,2093.23,29305.22,2025-05,2025Q2
ORD10633,2025-08-16,Central,Grocery,Green Tea Pack,Wholesale,Net Banking,37.0,712.93,26378.41,2025-08,2025Q3
ORD10769,2025-04-24,West,Beauty,Face Wash,Wholesale,Credit Card,33.0,1046.34,34529.22,2025-04,2025Q2
ORD11080,2025-03-31,Central,Electronics,Smart Watch,Online,Upi,6.0,2009.93,12059.58,2025-03,2025Q1
ORD10978,2025-08-08,Central,Home & Kitchen,Storage Rack,Online,Cash,5.0,672.57,3362.85,2025-08,2025Q3
ORD10496,2025-02-17,West,Beauty,Shampoo 340Ml,Wholesale,Upi,28.0,808.86,22648.08,2025-02,2025Q1
ORD10328,2025-06-10,West,Home & Kitchen,Storage Rack,Online,Credit Card,7.0,2177.76,15244.32,2025-06,2025Q2
ORD10408,2025-05-21,North,Beauty,Lip Balm,Online,Upi,36.0,885.04,31861.44,2025-05,2025Q2
ORD10628,2025-11-27,South,Electronics,Smart Watch,Online,Net Banking,26.0,4303.0,111878.0,2025-11,2025Q4
ORD10342,2025-06-11,South,Grocery,Atta 10Kg,Online,Debit Card,27.0,655.75,17705.25,2025-06,2025Q2
ORD10350,2025-10-30,North,Beauty,Shampoo 340Ml,Retail,Net Banking,14.0,1098.79,15383.06,2025-10,2025Q4
ORD10756,2025-10-05,North,Fashion,Running Shoes,Wholesale,Debit Card,1.0,1860.38,1860.38,2025-10,2025Q4
ORD11115,2025-12-28,West,Beauty,Face Wash,Online,Upi,26.0,925.21,24055.46,2025-12,2025Q4
ORD10329,2025-10-16,Central,Electronics,Usb-C Cable,Wholesale,Cash,39.0,3418.99,133340.61,2025-10,2025Q4
ORD10344,2025-09-22,East,Grocery,Cooking Oil 1L,Retail,Debit Card,2.0,760.88,1521.76,2025-09,2025Q3
ORD10461,2025-10-05,North,Home & Kitchen,Storage Rack,Retail,Cash,5.0,2269.82,11349.1,2025-10,2025Q4
ORD10153,2025-12-28,North,Beauty,Shampoo 340Ml,Online,Debit Card,34.0,780.54,26538.36,2025-12,2025Q4
ORD10810,2025-10-09,West,Home & Kitchen,Led Lamp,Retail,Net Banking,13.0,2086.58,27125.54,2025-10,2025Q4
ORD11068,2025-12-04,South,Home & Kitchen,Electric Kettle,Retail,Net Banking,1.0,1957.1,1957.1,2025-12,2025Q4
ORD10616,2025-09-21,South,Grocery,Green Tea Pack,Retail,Upi,16.0,434.5,6952.0,2025-09,2025Q3
ORD10091,2025-09-09,South,Home & Kitchen,Electric Kettle,Wholesale,Debit Card,34.0,1305.46,44385.64,2025-09,2025Q3
ORD10397,2025-04-14,East,Electronics,Bluetooth Speaker,Retail,Net Banking,8.0,946.0,7568.0,2025-04,2025Q2
ORD10951,2025-01-15,Central,Grocery,Basmati Rice 5Kg,Wholesale,Upi,10.0,801.47,8014.7,2025-01,2025Q1
ORD10595,2025-10-10,West,Electronics,Smart Watch,Retail,Net Banking,26.0,3453.35,89787.1,2025-10,2025Q4
ORD10571,2025-02-17,East,Home & Kitchen,Led Lamp,Retail,Net Banking,17.0,2526.43,42949.31,2025-02,2025Q1
ORD10957,2025-12-07,South,Fashion,Running Shoes,Retail,Net Banking,30.0,883.47,26504.1,2025-12,2025Q4
ORD10878,2025-10-18,North,Grocery,Basmati Rice 5Kg,Online,Cash,3.0,285.88,857.64,2025-10,2025Q4
ORD11190,2025-03-13,North,Home & Kitchen,Storage Rack,Retail,Upi,33.0,559.16,18452.28,2025-03,2025Q1
ORD10240,2025-10-18,East,Grocery,Cooking Oil 1L,Online,Credit Card,2.0,481.53,963.06,2025-10,2025Q4
ORD10503,2025-12-04,East,Home & Kitchen,Electric Kettle,Online,Net Banking,3.0,2003.64,6010.92,2025-12,2025Q4
ORD11123,2025-08-06,North,Electronics,Wireless Earbuds,Wholesale,Credit Card,18.0,1845.87,33225.66,2025-08,2025Q3
ORD10755,2025-06-07,North,Home & Kitchen,Electric Kettle,Wholesale,Upi,15.0,2436.22,36543.3,2025-06,2025Q2
ORD10270,2025-10-18,West,Home & Kitchen,Mixer Grinder,Wholesale,Upi,15.0,1447.75,21716.25,2025-10,2025Q4
ORD11005,2025-02-21,North,Fashion,Cotton T-Shirt,Wholesale,Cash,27.0,926.11,25004.97,2025-02,2025Q1
ORD10969,2025-07-10,East,Grocery,Atta 10Kg,Retail,Cash,11.0,145.33,1598.63,2025-07,2025Q3
ORD10954,2025-07-05,East,Beauty,Lip Balm,Retail,Net Banking,18.0,664.83,11966.94,2025-07,2025Q3
ORD10277,2025-09-23,East,Electronics,Bluetooth Speaker,Wholesale,Net Banking,31.0,3371.63,104520.53,2025-09,2025Q3
ORD10052,2025-10-12,North,Grocery,Spice Combo,Wholesale,Cash,5.0,489.86,2449.3,2025-10,2025Q4
ORD10195,2025-10-12,West,Beauty,Shampoo 340Ml,Wholesale,Cash,22.0,287.9,6333.8,2025-10,2025Q4
ORD10511,2025-08-30,West,Fashion,Backpack,Online,Debit Card,4.0,849.46,3397.84,2025-08,2025Q3
ORD10771,2025-04-30,Central,Electronics,Wireless Earbuds,Retail,Credit Card,32.0,2590.28,82888.96,2025-04,2025Q2
ORD10025,2025-09-04,East,Grocery,Green Tea Pack,Retail,Net Banking,34.0,614.15,20881.1,2025-09,2025Q3
ORD10990,2025-08-30,South,Beauty,Lip Balm,Retail,Debit Card,24.0,540.31,12967.44,2025-08,2025Q3
ORD10822,2025-09-17,Central,Beauty,Face Wash,Unknown,Unknown,22.0,656.065,14433.43,2025-09,2025Q3
ORD10185,2025-12-11,West,Beauty,Sunscreen Spf50,Online,Debit Card,38.0,348.68,13249.84,2025-12,2025Q4
ORD10382,2025-07-07,East,Grocery,Cooking Oil 1L,Online,Cash,15.0,712.29,10684.35,2025-07,2025Q3
ORD10158,2025-09-01,East,Fashion,Cotton T-Shirt,Retail,Debit Card,34.0,1484.33,50467.22,2025-09,2025Q3
ORD10642,2025-11-02,North,Grocery,Basmati Rice 5Kg,Online,Cash,32.0,349.37,11179.84,2025-11,2025Q4
ORD10210,2025-09-08,West,Fashion,Formal Shirt,Wholesale,Credit Card,22.0,1159.4,25506.8,2025-09,2025Q3
ORD10891,2025-06-02,Central,Beauty,Shampoo 340Ml,Wholesale,Net Banking,2.0,224.33,448.66,2025-06,2025Q2
ORD11172,2025-07-05,North,Fashion,Formal Shirt,Online,Debit Card,37.0,1935.54,71614.98,2025-07,2025Q3
ORD10013,2025-11-24,North,Grocery,Cooking Oil 1L,Online,Net Banking,35.0,581.21,20342.35,2025-11,2025Q4
ORD10010,2025-02-22,West,Home & Kitchen,Non-Stick Pan,Retail,Upi,29.0,2485.71,72085.59,2025-02,2025Q1
ORD11197,2025-04-07,North,Fashion,Backpack,Retail,Upi,27.0,1315.65,35522.55,2025-04,2025Q2
ORD10348,2025-12-16,North,Fashion,Running Shoes,Retail,Credit Card,2.0,898.35,1796.7,2025-12,2025Q4
ORD10180,2025-07-14,West,Electronics,Bluetooth Speaker,Wholesale,Upi,15.0,3224.4,48366.0,2025-07,2025Q3
ORD10732,2025-04-22,Central,Fashion,Cotton T-Shirt,Retail,Net Banking,8.0,1587.67,12701.36,2025-04,2025Q2
ORD10966,2025-01-29,South,Home & Kitchen,Mixer Grinder,Wholesale,Cash,15.0,2059.71,30895.65,2025-01,2025Q1
ORD10032,2025-04-14,North,Grocery,Green Tea Pack,Online,Upi,29.0,341.46,9902.34,2025-04,2025Q2
ORD10593,2025-10-14,South,Beauty,Face Wash,Online,Credit Card,24.0,644.51,15468.24,2025-10,2025Q4
ORD10023,2025-04-23,North,Beauty,Face Wash,Online,Upi,2.0,677.81,1355.62,2025-04,2025Q2
ORD10710,2025-10-23,North,Beauty,Hair Serum,Online,Cash,37.0,1107.56,40979.72,2025-10,2025Q4
ORD10988,2025-12-19,East,Grocery,Spice Combo,Online,Upi,33.0,466.66,15399.78,2025-12,2025Q4
ORD10613,2025-02-19,West,Electronics,Smart Watch,Retail,Credit Card,14.0,1828.97,25605.58,2025-02,2025Q1
ORD10366,2025-09-25,East,Home & Kitchen,Mixer Grinder,Wholesale,Upi,29.0,1629.73,47262.17,2025-09,2025Q3
ORD10521,2025-01-19,South,Fashion,Denim Jeans,Retail,Net Banking,34.0,1082.72,36812.48,2025-01,2025Q1
ORD11045,2025-09-23,East,Grocery,Cooking Oil 1L,Online,Debit Card,11.0,440.27,4842.97,2025-09,2025Q3
ORD11138,2025-09-01,Central,Fashion,Cotton T-Shirt,Online,Cash,26.0,2000.66,52017.16,2025-09,2025Q3
ORD10700,2025-05-28,South,Home & Kitchen,Electric Kettle,Unknown,Unknown,19.5,1880.66,36672.87,2025-05,2025Q2
ORD10913,2025-12-19,Central,Grocery,Atta 10Kg,Wholesale,Cash,5.0,225.88,1129.4,2025-12,2025Q4
ORD10780,2025-05-24,West,Home & Kitchen,Storage Rack,Wholesale,Cash,16.0,2120.43,33926.88,2025-05,2025Q2
ORD10961,2025-08-14,North,Beauty,Sunscreen Spf50,Wholesale,Credit Card,7.0,520.16,3641.12,2025-08,2025Q3
ORD10041,2025-09-30,East,Electronics,Wireless Earbuds,Wholesale,Net Banking,26.0,3797.42,98732.92,2025-09,2025Q3
ORD10362,2025-11-28,East,Grocery,Basmati Rice 5Kg,Wholesale,Cash,29.0,253.05,7338.45,2025-11,2025Q4
ORD11011,2025-07-03,Central,Electronics,Power Bank,Wholesale,Debit Card,20.0,2845.0,56900.0,2025-07,2025Q3
ORD10135,2025-06-10,East,Electronics,Usb-C Cable,Wholesale,Credit Card,28.0,1586.92,44433.76,2025-06,2025Q2
ORD10759,2025-01-23,West,Grocery,Spice Combo,Online,Credit Card,4.0,708.54,2834.16,2025-01,2025Q1
ORD10188,2025-08-12,North,Beauty,Shampoo 340Ml,Retail,Upi,31.0,545.53,16911.43,2025-08,2025Q3
ORD10266,2025-06-10,West,Beauty,Lip Balm,Wholesale,Net Banking,14.0,273.53,3829.42,2025-06,2025Q2
ORD10795,2025-01-08,West,Home & Kitchen,Mixer Grinder,Retail,Cash,10.0,2514.18,25141.8,2025-01,2025Q1
ORD10106,2025-09-21,East,Electronics,Power Bank,Wholesale,Upi,37.0,2143.4,79305.8,2025-09,2025Q3
ORD10562,2025-03-05,East,Home & Kitchen,Storage Rack,Wholesale,Debit Card,34.0,584.69,19879.46,2025-03,2025Q1
ORD10121,2025-11-05,East,Fashion,Running Shoes,Online,Debit Card,8.0,1618.06,12944.48,2025-11,2025Q4
ORD10683,2025-12-16,Central,Fashion,Cotton T-Shirt,Online,Net Banking,33.0,1377.1,45444.3,2025-12,2025Q4
ORD10051,2025-03-10,West,Beauty,Shampoo 340Ml,Wholesale,Debit Card,37.0,276.17,10218.29,2025-03,2025Q1
ORD10476,2025-06-18,Central,Beauty,Face Wash,Wholesale,Cash,3.0,274.82,824.46,2025-06,2025Q2
ORD11030,2025-04-02,North,Fashion,Cotton T-Shirt,Retail,Net Banking,20.0,859.75,17195.0,2025-04,2025Q2
ORD11028,2025-07-13,South,Fashion,Formal Shirt,Wholesale,Upi,37.0,939.15,34748.55,2025-07,2025Q3
ORD11107,2025-04-20,West,Grocery,Basmati Rice 5Kg,Online,Upi,10.0,322.33,3223.3,2025-04,2025Q2
ORD11163,2025-07-14,East,Grocery,Spice Combo,Online,Upi,19.0,456.17,8667.23,2025-07,2025Q3
ORD10103,2025-01-15,West,Electronics,Usb-C Cable,Unknown,Unknown,17.0,2905.01,49385.17,2025-01,2025Q1
ORD10992,2025-02-03,North,Grocery,Basmati Rice 5Kg,Online,Cash,16.0,366.83,5869.28,2025-02,2025Q1
ORD10748,2025-11-14,South,Home & Kitchen,Electric Kettle,Retail,Net Banking,18.0,1575.73,28363.14,2025-11,2025Q4
ORD10934,2025-04-13,West,Electronics,Power Bank,Retail,Debit Card,11.0,1870.91,20580.01,2025-04,2025Q2
ORD10849,2025-12-08,West,Home & Kitchen,Mixer Grinder,Wholesale,Debit Card,39.0,2668.55,104073.45,2025-12,2025Q4
ORD10242,2025-01-12,Central,Beauty,Sunscreen Spf50,Online,Cash,36.0,788.3,28378.8,2025-01,2025Q1
ORD10781,2025-11-30,South,Fashion,Denim Jeans,Wholesale,Upi,26.0,351.05,9127.3,2025-11,2025Q4
ORD10977,2025-08-22,Central,Fashion,Formal Shirt,Wholesale,Cash,18.0,899.55,16191.9,2025-08,2025Q3
ORD10299,2025-05-29,East,Grocery,Green Tea Pack,Retail,Cash,29.0,687.8,19946.2,2025-05,2025Q2
ORD10424,2025-12-30,West,Fashion,Cotton T-Shirt,Online,Upi,30.0,811.04,24331.2,2025-12,2025Q4
ORD11054,2025-01-26,Central,Fashion,Cotton T-Shirt,Wholesale,Credit Card,2.0,878.59,1757.18,2025-01,2025Q1
ORD10296,2025-09-28,North,Electronics,Bluetooth Speaker,Retail,Debit Card,14.0,2425.8,33961.2,2025-09,2025Q3
ORD10183,2025-10-28,South,Beauty,Shampoo 340Ml,Online,Credit Card,27.0,1057.72,28558.44,2025-10,2025Q4
ORD10385,2025-10-02,West,Beauty,Sunscreen Spf50,Wholesale,Cash,35.0,507.63,17767.05,2025-10,2025Q4
ORD10532,2025-12-13,North,Fashion,Denim Jeans,Retail,Cash,31.0,1828.54,56684.74,2025-12,2025Q4
ORD10858,2025-01-07,West,Beauty,Sunscreen Spf50,Wholesale,Upi,6.0,948.34,5690.04,2025-01,2025Q1
ORD11119,2025-10-21,Central,Electronics,Power Bank,Wholesale,Cash,10.0,1507.48,15074.8,2025-10,2025Q4
ORD10882,2025-09-11,Central,Fashion,Cotton T-Shirt,Online,Cash,31.0,2148.31,66597.61,2025-09,2025Q3
ORD10821,2025-03-02,East,Beauty,Sunscreen Spf50,Online,Upi,34.0,944.0,32096.0,2025-03,2025Q1
ORD10739,2025-08-29,South,Beauty,Face Wash,Wholesale,Cash,14.0,511.3,7158.2,2025-08,2025Q3
ORD10650,2025-06-08,Central,Electronics,Bluetooth Speaker,Online,Cash,37.0,2934.46,108575.02,2025-06,2025Q2
ORD10754,2025-11-12,East,Fashion,Backpack,Wholesale,Net Banking,34.0,1896.0,64464.0,2025-11,2025Q4
ORD10356,2025-04-30,West,Beauty,Hair Serum,Retail,Upi,33.0,642.21,21192.93,2025-04,2025Q2
ORD10483,2025-07-25,East,Fashion,Denim Jeans,Online,Credit Card,16.0,609.35,9749.6,2025-07,2025Q3
ORD10530,2025-12-01,East,Grocery,Spice Combo,Wholesale,Net Banking,3.0,291.69,875.07,2025-12,2025Q4
ORD10358,2025-07-15,West,Fashion,Formal Shirt,Wholesale,Upi,22.0,1995.37,43898.14,2025-07,2025Q3
ORD10365,2025-06-11,North,Fashion,Cotton T-Shirt,Online,Upi,18.0,987.52,17775.36,2025-06,2025Q2
ORD10494,2025-11-22,West,Electronics,Smart Watch,Online,Cash,2.0,4004.55,8009.1,2025-11,2025Q4
ORD10409,2025-07-10,West,Electronics,Bluetooth Speaker,Wholesale,Debit Card,35.0,2831.78,99112.3,2025-07,2025Q3
ORD10492,2025-01-20,West,Fashion,Cotton T-Shirt,Online,Cash,35.0,1532.16,53625.6,2025-01,2025Q1
ORD11071,2025-05-13,Central,Electronics,Power Bank,Online,Upi,34.0,1011.27,34383.18,2025-05,2025Q2
ORD10874,2025-05-08,East,Home & Kitchen,Storage Rack,Wholesale,Net Banking,23.0,2534.97,58304.31,2025-05,2025Q2
ORD10533,2025-11-13,North,Electronics,Power Bank,Wholesale,Credit Card,37.0,2727.97,100934.89,2025-11,2025Q4
ORD11155,2025-10-29,Central,Electronics,Smart Watch,Online,Net Banking,21.0,1666.01,34986.21,2025-10,2025Q4
ORD10548,2025-04-24,East,Electronics,Power Bank,Wholesale,Debit Card,3.0,3111.07,9333.21,2025-04,2025Q2
ORD10753,2025-11-24,North,Electronics,Wireless Earbuds,Online,Debit Card,22.0,2855.53,62821.66,2025-11,2025Q4
ORD10646,2025-09-23,North,Grocery,Cooking Oil 1L,Retail,Upi,37.0,627.33,23211.21,2025-09,2025Q3
ORD11174,2025-09-27,North,Home & Kitchen,Mixer Grinder,Wholesale,Debit Card,23.0,1849.3,42533.9,2025-09,2025Q3
ORD10070,2025-06-14,North,Fashion,Backpack,Wholesale,Cash,17.0,2099.77,35696.09,2025-06,2025Q2
ORD10721,2025-04-15,Central,Fashion,Cotton T-Shirt,Online,Debit Card,37.0,562.44,20810.28,2025-04,2025Q2
ORD10353,2025-05-27,North,Fashion,Formal Shirt,Retail,Credit Card,38.0,832.07,31618.66,2025-05,2025Q2
ORD10426,2025-10-31,East,Grocery,Basmati Rice 5Kg,Online,Credit Card,14.0,721.21,10096.94,2025-10,2025Q4
ORD11135,2025-11-03,South,Home & Kitchen,Mixer Grinder,Unknown,Credit Card,38.0,692.78,26325.64,2025-11,2025Q4
ORD11034,2025-08-16,West,Electronics,Usb-C Cable,Retail,Cash,8.0,2905.01,23240.08,2025-08,2025Q3
ORD10520,2025-09-04,East,Fashion,Formal Shirt,Retail,Upi,33.0,1114.99,36794.67,2025-09,2025Q3
ORD10740,2025-04-08,Central,Home & Kitchen,Storage Rack,Retail,Debit Card,2.0,590.75,1181.5,2025-04,2025Q2
ORD10351,2025-02-08,West,Electronics,Smart Watch,Retail,Credit Card,33.0,4034.64,133143.12,2025-02,2025Q1
ORD10497,2025-10-28,North,Grocery,Basmati Rice 5Kg,Online,Upi,10.0,431.25,4312.5,2025-10,2025Q4
ORD10417,2025-09-21,South,Home & Kitchen,Led Lamp,Wholesale,Credit Card,11.0,1106.02,12166.22,2025-09,2025Q3
ORD10839,2025-10-04,East,Fashion,Cotton T-Shirt,Retail,Net Banking,38.0,421.41,16013.58,2025-10,2025Q4
ORD10682,2025-09-11,South,Beauty,Face Wash,Retail,Credit Card,37.0,975.22,36083.14,2025-09,2025Q3
ORD10657,2025-03-24,West,Beauty,Shampoo 340Ml,Online,Net Banking,9.0,730.77,6576.93,2025-03,2025Q1
ORD10933,2025-02-03,South,Fashion,Running Shoes,Online,Upi,19.0,508.02,9652.38,2025-02,2025Q1
ORD10735,2025-06-14,North,Electronics,Smart Watch,Online,Net Banking,32.0,4250.21,136006.72,2025-06,2025Q2
ORD10360,2025-11-21,East,Grocery,Spice Combo,Unknown,Unknown,19.0,489.86,9307.34,2025-11,2025Q4
ORD11037,2025-11-30,North,Fashion,Running Shoes,Wholesale,Debit Card,14.0,355.34,4974.76,2025-11,2025Q4
ORD10472,2025-06-11,East,Electronics,Wireless Earbuds,Wholesale,Upi,17.0,3025.75,51437.75,2025-06,2025Q2
ORD10482,2025-04-05,South,Grocery,Atta 10Kg,Wholesale,Debit Card,37.0,175.3,6486.1,2025-04,2025Q2
ORD10601,2025-12-26,South,Fashion,Denim Jeans,Retail,Cash,8.0,1870.45,14963.6,2025-12,2025Q4
ORD10297,2025-04-24,Central,Grocery,Atta 10Kg,Online,Upi,21.0,343.01,7203.21,2025-04,2025Q2
ORD10955,2025-08-26,North,Electronics,Bluetooth Speaker,Retail,Net Banking,17.0,4195.76,71327.92,2025-08,2025Q3
ORD10224,2025-09-21,North,Fashion,Formal Shirt,Retail,Cash,28.0,369.68,10351.04,2025-09,2025Q3
ORD10655,2025-01-15,North,Grocery,Basmati Rice 5Kg,Wholesale,Cash,34.0,368.24,12520.16,2025-01,2025Q1
ORD10095,2025-04-05,West,Fashion,Formal Shirt,Retail,Debit Card,32.0,1200.53,38416.96,2025-04,2025Q2
ORD11063,2025-03-26,East,Electronics,Power Bank,Retail,Net Banking,22.0,2717.78,59791.16,2025-03,2025Q1
ORD10211,2025-01-03,South,Electronics,Power Bank,Wholesale,Debit Card,18.0,1023.3,18419.4,2025-01,2025Q1
ORD10361,2025-11-20,South,Fashion,Cotton T-Shirt,Retail,Net Banking,23.0,1117.81,25709.63,2025-11,2025Q4
ORD10705,2025-06-17,West,Beauty,Lip Balm,Online,Cash,8.0,316.67,2533.36,2025-06,2025Q2
ORD10301,2025-03-29,East,Grocery,Spice Combo,Retail,Net Banking,33.0,516.52,17045.16,2025-03,2025Q1
ORD10354,2025-03-24,South,Fashion,Running Shoes,Online,Upi,28.0,334.21,9357.88,2025-03,2025Q1
ORD10589,2025-02-07,West,Beauty,Shampoo 340Ml,Wholesale,Credit Card,36.0,1161.53,41815.08,2025-02,2025Q1
ORD10369,2025-07-11,North,Home & Kitchen,Mixer Grinder,Retail,Net Banking,17.0,695.98,11831.66,2025-07,2025Q3
ORD10968,2025-05-03,Central,Beauty,Shampoo 340Ml,Wholesale,Credit Card,14.0,661.74,9264.36,2025-05,2025Q2
ORD11129,2025-11-05,South,Fashion,Formal Shirt,Retail,Net Banking,12.0,957.91,11494.92,2025-11,2025Q4
ORD11029,2025-10-13,North,Electronics,Wireless Earbuds,Online,Upi,6.0,1334.41,8006.46,2025-10,2025Q4
ORD10893,2025-09-08,West,Electronics,Usb-C Cable,Retail,Upi,3.0,3435.21,10305.63,2025-09,2025Q3
ORD10053,2025-08-06,West,Home & Kitchen,Storage Rack,Retail,Net Banking,23.0,524.95,12073.85,2025-08,2025Q3
ORD10048,2025-04-30,South,Fashion,Formal Shirt,Online,Credit Card,37.0,650.23,24058.51,2025-04,2025Q2
ORD10696,2025-11-30,North,Electronics,Power Bank,Online,Debit Card,6.0,3331.96,19991.76,2025-11,2025Q4
ORD10974,2025-12-03,North,Grocery,Atta 10Kg,Wholesale,Debit Card,24.0,225.79,5418.96,2025-12,2025Q4
ORD10647,2025-08-25,South,Electronics,Power Bank,Online,Debit Card,16.0,2062.88,33006.08,2025-08,2025Q3
ORD10295,2025-05-20,Central,Fashion,Denim Jeans,Retail,Cash,34.0,543.38,18474.92,2025-05,2025Q2
ORD10585,2025-02-11,East,Fashion,Running Shoes,Online,Upi,33.0,750.17,24755.61,2025-02,2025Q1
ORD10271,2025-03-07,East,Fashion,Denim Jeans,Wholesale,Cash,18.0,1517.85,27321.3,2025-03,2025Q1
ORD11186,2025-10-14,West,Grocery,Cooking Oil 1L,Retail,Credit Card,9.0,163.98,1475.82,2025-10,2025Q4
ORD10445,2025-12-27,South,Fashion,Cotton T-Shirt,Wholesale,Debit Card,34.0,759.6,25826.4,2025-12,2025Q4
ORD10997,2025-09-25,West,Fashion,Backpack,Unknown,Debit Card,23.0,1093.65,25153.95,2025-09,2025Q3
ORD10007,2025-09-21,West,Fashion,Cotton T-Shirt,Wholesale,Cash,2.0,1107.8,2215.6,2025-09,2025Q3
ORD10119,2025-03-19,North,Home & Kitchen,Led Lamp,Retail,Credit Card,25.0,2175.75,54393.75,2025-03,2025Q1
ORD10983,2025-07-29,South,Electronics,Usb-C Cable,Retail,Cash,14.0,1118.7,15661.8,2025-07,2025Q3
ORD11114,2025-10-10,North,Home & Kitchen,Mixer Grinder,Online,Cash,14.0,593.51,8309.14,2025-10,2025Q4
ORD10674,2025-08-05,South,Home & Kitchen,Non-Stick Pan,Retail,Upi,10.0,1641.28,16412.8,2025-08,2025Q3
ORD10852,2025-07-23,West,Home & Kitchen,Mixer Grinder,Unknown,Unknown,19.5,1718.8899999999999,33518.35,2025-07,2025Q3
ORD10468,2025-05-18,West,Beauty,Hair Serum,Online,Debit Card,22.0,915.81,20147.82,2025-05,2025Q2
ORD10138,2025-06-07,Central,Beauty,Face Wash,Retail,Debit Card,18.0,458.75,8257.5,2025-06,2025Q2
ORD10540,2025-03-02,West,Electronics,Usb-C Cable,Retail,Credit Card,13.0,3222.42,41891.46,2025-03,2025Q1
ORD10018,2025-06-19,Central,Beauty,Face Wash,Wholesale,Cash,28.0,379.36,10622.08,2025-06,2025Q2
ORD10383,2025-01-23,East,Fashion,Denim Jeans,Retail,Cash,33.0,1299.04,42868.32,2025-01,2025Q1
ORD11065,2025-11-01,West,Electronics,Smart Watch,Wholesale,Net Banking,31.0,4398.33,136348.23,2025-11,2025Q4
ORD10323,2025-12-02,Central,Home & Kitchen,Non-Stick Pan,Wholesale,Cash,9.0,1667.69,15009.21,2025-12,2025Q4
ORD10815,2025-03-31,West,Beauty,Face Wash,Retail,Cash,5.0,1108.89,5544.45,2025-03,2025Q1
ORD11089,2025-01-09,Central,Beauty,Lip Balm,Online,Cash,35.0,830.88,29080.8,2025-01,2025Q1
ORD10708,2025-11-09,West,Fashion,Backpack,Wholesale,Debit Card,7.0,1782.4,12476.8,2025-11,2025Q4
ORD10355,2025-11-23,West,Electronics,Smart Watch,Online,Upi,19.0,4029.19,76554.61,2025-11,2025Q4
